,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,2016-06-19,2.0,39.0,2016-06-19,2.0,50.0,June,2016,Business,Cary,Raleigh,965.604,Meal/Entertain,11.0,526.693.090.909.091,Sunday,Night
,2016-06-19,5.0,51.0,2016-06-19,6.0,0.0,June,2016,Business,Raleigh,Cary,9.495.106,Meal/Entertain,9.0,6.330.070.666.666.660,Sunday,Night
,2016-06-21,15.0,39.0,2016-06-21,16.0,8.0,June,2016,Business,Cary,Raleigh,31.060.262,Meal/Entertain,29.0,64.262.611.034.482.700,Tuesday,Afternoon
,2016-06-21,17.0,11.0,2016-06-21,18.0,2.0,June,2016,Business,Raleigh,Cary,26.715.044.000.000.000,Meal/Entertain,51.0,3.142.946.352.941.170,Tuesday,Afternoon
,2016-06-24,10.0,41.0,2016-06-24,10.0,57.0,June,2016,Business,Whitebridge,Waverly Place,11.426.314,Meal/Entertain,16.0,428.486.775,Friday,Morning
,2016-06-24,11.0,54.0,2016-06-24,12.0,1.0,June,2016,Business,Waverly Place,Macgregor Downs,3.379.614,Meal/Entertain,7.0,2.896.812,Friday,Morning
,2016-06-24,12.0,19.0,2016-06-24,12.0,37.0,June,2016,Business,Cary,Raleigh,13.840.323.999.999.900,Errand/Supplies,18.0,46.134.413.333.333.300,Friday,Morning
,2016-06-24,12.0,50.0,2016-06-24,13.0,12.0,June,2016,Business,Raleigh,Morrisville,1.448.406,Errand/Supplies,22.0,39.501.981.818.181.800,Friday,Morning
,2016-06-24,13.0,18.0,2016-06-24,13.0,27.0,June,2016,Business,Morrisville,Cary,49.889.540.000.000.000,Errand/Supplies,9.0,33.259.693.333.333.300,Friday,Afternoon
,2016-06-24,14.0,1.0,2016-06-24,14.0,20.0,June,2016,Business,Cary,Morrisville,13.518.456,Temporary Site,19.0,42.689.861.052.631.500,Friday,Afternoon
,2016-06-24,20.0,44.0,2016-06-24,21.0,2.0,June,2016,Business,Kenner,New Orleans,20.599.552.000.000.000,Temporary Site,18.0,68.665.173.333.333.300,Friday,Evening
,2016-06-25,9.0,3.0,2016-06-25,9.0,12.0,June,2016,Business,CBD,Bywater,724.203,Temporary Site,9.0,482.802,Saturday,Morning
,2016-06-25,9.0,15.0,2016-06-25,10.0,8.0,June,2016,Business,New Orleans,Chalmette,18.990.212,Between Offices,53.0,21.498.353.207.547.100,Saturday,Morning
,2016-06-25,10.0,18.0,2016-06-25,10.0,25.0,June,2016,Business,Chalmette,Arabi,17.702.740.000.000.000,Errand/Supplies,7.0,15.173.777.142.857.100,Saturday,Morning
,2016-06-25,10.0,50.0,2016-06-25,11.0,18.0,June,2016,Business,Arabi,Metairie,2.735.878,Meal/Entertain,28.0,58.625.957.142.857.100,Saturday,Morning
,2016-06-25,11.0,25.0,2016-06-25,11.0,34.0,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,2.735.878,Meeting,9.0,18.239.186.666.666.600,Saturday,Morning
,2016-06-25,11.0,53.0,2016-06-25,13.0,21.0,June,2016,Business,Metairie,New Orleans,2.494.477,Meeting,88.0,17.007.797.727.272.700,Saturday,Morning
,2016-06-25,19.0,47.0,2016-06-25,19.0,58.0,June,2016,Business,Storyville,Marigny,25.749.440.000.000.000,Meeting,11.0,14.045.149.090.909.000,Saturday,Evening
,2016-06-25,23.0,19.0,2016-06-25,23.0,26.0,June,2016,Business,Marigny,Storyville,241.401,Meeting,7.0,20.691.514.285.714.200,Saturday,Evening
,2016-06-26,17.0,43.0,2016-06-26,18.0,18.0,June,2016,Business,New Orleans,Kenner,20.277.684,Meeting,35.0,34.761.744,Sunday,Afternoon
,2016-06-26,18.0,45.0,2016-06-26,19.0,12.0,June,2016,Business,Pontchartrain Shores,Pontchartrain Shores,77.248.319.999.999.900,Meeting,27.0,17.166.293.333.333.300,Sunday,Afternoon
,2016-06-26,19.0,41.0,2016-06-26,19.0,50.0,June,2016,Business,Kenner,Kenner,35.405.480.000.000.000,Meeting,9.0,23.603.653.333.333.300,Sunday,Evening
,2016-06-26,21.0,14.0,2016-06-26,21.0,42.0,June,2016,Business,Kenner,New Orleans,2.092.142,Meeting,28.0,44.831.614.285.714.200,Sunday,Evening
,2016-06-27,7.0,37.0,2016-06-27,8.0,48.0,June,2016,Business,New Orleans,Covington,75.478.045.999.999.900,Meeting,71.0,637.842.642.253.521,Monday,Morning
,2016-06-27,8.0,51.0,2016-06-27,9.0,0.0,June,2016,Business,Covington,Covington,402.335,Meeting,9.0,26.822.333.333.333.300,Monday,Morning
,2016-06-27,9.0,5.0,2016-06-27,9.0,33.0,June,2016,Business,Covington,Covington,13.840.323.999.999.900,Meeting,28.0,2.965.783.714.285.710,Monday,Morning
,2016-06-27,9.0,43.0,2016-06-27,10.0,8.0,June,2016,Business,Covington,Covington,8.368.568,Meeting,25.0,20.084.563.199.999.900,Monday,Morning
,2016-06-27,10.0,22.0,2016-06-27,10.0,39.0,June,2016,Business,Covington,Covington,12.230.984,Meeting,17.0,43.168.178.823.529.400,Monday,Morning
,2016-06-27,10.0,51.0,2016-06-27,10.0,58.0,June,2016,Business,Covington,Covington,2.896.812,Meeting,7.0,24.829.817.142.857.100,Monday,Morning
,2016-06-27,11.0,6.0,2016-06-27,11.0,24.0,June,2016,Business,Covington,Mandeville,7.563.898,Meeting,18.0,25.212.993.333.333.300,Monday,Morning
,2016-06-27,11.0,30.0,2016-06-27,11.0,42.0,June,2016,Business,Mandeville,Mandeville,45.061.519.999.999.900,Meeting,12.0,22.530.759.999.999.900,Monday,Morning
,2016-06-27,12.0,22.0,2016-06-27,13.0,2.0,June,2016,Business,Mandeville,Metairie,482.802,Meeting,40.0,72.420.300.000.000.000,Monday,Morning
,2016-06-27,13.0,56.0,2016-06-27,14.0,5.0,June,2016,Business,Metairie,Kenner,70.810.960.000.000.000,Meeting,9.0,47.207.306.666.666.600,Monday,Afternoon
,2016-06-27,21.0,9.0,2016-06-27,21.0,19.0,June,2016,Business,Jamestown Court,Jamestown Court,160.934,Meeting,10.0,965.604,Monday,Evening
,2016-06-28,0.0,48.0,2016-06-28,1.0,5.0,June,2016,Business,Morrisville,Cary,13.196.587.999.999.900,Customer Visit,17.0,46.576.192.941.176.400,Tuesday,Night
,2016-06-28,20.0,13.0,2016-06-28,20.0,33.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,20.0,50.211.408,Tuesday,Evening
,2016-06-28,23.0,34.0,2016-06-28,23.0,59.0,June,2016,Business,Durham,Cary,15.932.466,Meeting,25.0,382.379.184,Tuesday,Evening
,2016-06-28,23.0,34.0,2016-06-28,23.0,59.0,June,2016,Business,Durham,Cary,15.932.466,Meeting,25.0,382.379.184,Tuesday,Evening
,2016-06-29,8.0,56.0,2016-06-29,9.0,24.0,June,2016,Business,Cary,Morrisville,11.748.182,Meeting,28.0,25.174.675.714.285.700,Wednesday,Morning
,2016-06-29,10.0,22.0,2016-06-29,10.0,38.0,June,2016,Business,Morrisville,Cary,11.909.116.000.000.000,Meeting,16.0,44.659.185,Wednesday,Morning
,2016-06-29,11.0,49.0,2016-06-29,11.0,51.0,June,2016,Business,Whitebridge,Westpark Place,25.749.440.000.000.000,Meeting,2.0,7.724.832,Wednesday,Morning
,2016-06-29,12.0,11.0,2016-06-29,12.0,16.0,June,2016,Business,Westpark Place,Whitebridge,2.896.812,Meeting,5.0,34.761.744.000.000.000,Wednesday,Morning
,2016-06-29,20.0,11.0,2016-06-29,20.0,29.0,June,2016,Business,Cary,Durham,16.737.136,Meeting,18.0,55.790.453.333.333.300,Wednesday,Evening
,2016-06-30,20.0,9.0,2016-06-30,20.0,26.0,June,2016,Business,Cary,Durham,15.932.466,Meeting,17.0,5.623.223.294.117.640,Thursday,Evening
,2016-07-01,0.0,0.0,2016-07-01,0.0,25.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,25.0,382.379.184,Friday,Night
,2016-07-01,9.0,34.0,2016-07-01,9.0,57.0,July,2016,Business,Cary,Raleigh,21.404.222,Meeting,23.0,55.837.100.869.565.200,Friday,Morning
,2016-07-01,12.0,36.0,2016-07-01,13.0,0.0,July,2016,Business,Raleigh,Cary,18.185.542,Meeting,24.0,45.463.855,Friday,Morning
,2016-07-01,20.0,6.0,2016-07-01,20.0,24.0,July,2016,Business,Cary,Durham,1.689.807,Meeting,18.0,563.269,Friday,Evening
,2016-07-02,20.0,18.0,2016-07-02,20.0,36.0,July,2016,Business,Cary,Durham,16.254.334,Meeting,18.0,54.181.113.333.333.300,Saturday,Evening
,2016-07-03,0.0,28.0,2016-07-03,0.0,38.0,July,2016,Business,Cary,Morrisville,49.889.540.000.000.000,Errand/Supplies,10.0,29.933.724.000.000.000,Sunday,Night
,2016-07-03,3.0,2.0,2016-07-03,3.0,8.0,July,2016,Business,Morrisville,Cary,49.889.540.000.000.000,Errand/Supplies,6.0,49.889.540.000.000.000,Sunday,Night
,2016-07-03,20.0,0.0,2016-07-03,20.0,18.0,July,2016,Business,Cary,Durham,15.932.466,Meeting,18.0,5.310.822,Sunday,Evening
,2016-07-04,0.0,32.0,2016-07-04,0.0,47.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,15.0,63.729.864,Monday,Night
,2016-07-04,17.0,31.0,2016-07-04,17.0,49.0,July,2016,Business,Whitebridge,Summerwinds,14.162.192.000.000.000,Meeting,18.0,47.207.306.666.666.600,Monday,Afternoon
,2016-07-04,18.0,23.0,2016-07-04,18.0,49.0,July,2016,Business,Summerwinds,Whitebridge,14.001.257.999.999.900,Temporary Site,26.0,32.310.595.384.615.300,Monday,Afternoon
,2016-07-04,20.0,0.0,2016-07-04,20.0,17.0,July,2016,Business,Cary,Durham,18.990.212,Meeting,17.0,67.024.277.647.058.800,Monday,Evening
,2016-07-05,0.0,0.0,2016-07-05,0.0,5.0,July,2016,Business,Parkwood,Parkwood,19.312.079.999.999.900,Errand/Supplies,5.0,23.174.495.999.999.900,Tuesday,Night
,2016-07-05,0.0,8.0,2016-07-05,0.0,28.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,20.0,47.797.398,Tuesday,Night
,2016-07-05,16.0,48.0,2016-07-05,16.0,52.0,July,2016,Business,Whitebridge,Whitebridge,96.560.399.999.999.900,Errand/Supplies,4.0,1.448.406,Tuesday,Afternoon
,2016-07-05,20.0,6.0,2016-07-05,20.0,26.0,July,2016,Business,Cary,Durham,15.932.466,Errand/Supplies,20.0,47.797.398,Tuesday,Evening
,2016-07-05,22.0,41.0,2016-07-05,23.0,2.0,July,2016,Business,Durham,Morrisville,13.840.323.999.999.900,Errand/Supplies,21.0,39.543.782.857.142.800,Tuesday,Evening
,2016-07-06,0.0,33.0,2016-07-06,0.0,53.0,July,2016,Business,Morrisville,Cary,10.138.842,Meal/Entertain,20.0,30.416.526,Wednesday,Night
,2016-07-06,9.0,6.0,2016-07-06,9.0,25.0,July,2016,Business,Cary,Durham,15.932.466,Meeting,19.0,50.313.050.526.315.700,Wednesday,Morning
,2016-07-06,12.0,48.0,2016-07-06,13.0,8.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,20.0,47.797.398,Wednesday,Morning
,2016-07-06,20.0,4.0,2016-07-06,20.0,14.0,July,2016,Business,Cary,Morrisville,5.310.822,Meal/Entertain,10.0,31.864.932,Wednesday,Evening
,2016-07-06,23.0,46.0,2016-07-06,23.0,59.0,July,2016,Business,Morrisville,Cary,49.889.540.000.000.000,Customer Visit,13.0,23.025.941.538.461.500,Wednesday,Evening
,2016-07-07,8.0,22.0,2016-07-07,8.0,50.0,July,2016,Business,Cary,Morrisville,12.713.786,Temporary Site,28.0,27.243.827.142.857.100,Thursday,Morning
,2016-07-07,10.0,27.0,2016-07-07,10.0,33.0,July,2016,Business,Morrisville,Cary,14.323.126,Temporary Site,6.0,14.323.126,Thursday,Morning
,2016-07-07,12.0,59.0,2016-07-07,13.0,35.0,July,2016,Business,Kenner,New Orleans,20.599.552.000.000.000,Temporary Site,36.0,34.332.586.666.666.600,Thursday,Morning
,2016-07-08,9.0,50.0,2016-07-08,10.0,13.0,July,2016,Business,CBD,Pontchartrain Beach,12.391.918,Temporary Site,23.0,32.326.742.608.695.600,Friday,Morning
,2016-07-08,10.0,51.0,2016-07-08,11.0,12.0,July,2016,Business,Pontchartrain Beach,CBD,1.126.538,Temporary Site,21.0,32.186.800.000.000.000,Friday,Morning
,2016-07-08,13.0,48.0,2016-07-08,14.0,11.0,July,2016,Business,New Orleans,Metairie,2.011.675,Temporary Site,23.0,52.478.478.260.869.500,Friday,Afternoon
,2016-07-08,17.0,11.0,2016-07-08,17.0,30.0,July,2016,Business,Kenner,New Orleans,21.243.288,Temporary Site,19.0,6.708.406.736.842.100,Friday,Afternoon
,2016-07-09,9.0,3.0,2016-07-09,9.0,46.0,July,2016,Business,New Orleans,Kenner,2.092.142,Temporary Site,43.0,29.192.679.069.767.400,Saturday,Morning
,2016-07-09,9.0,52.0,2016-07-09,10.0,6.0,July,2016,Business,Kenner,Metairie,7.885.766,Temporary Site,14.0,3.379.614,Saturday,Morning
,2016-07-09,10.0,15.0,2016-07-09,10.0,33.0,July,2016,Business,Metairie,New Orleans,1.367.939,Temporary Site,18.0,45.597.966.666.666.600,Saturday,Morning
,2016-07-10,14.0,10.0,2016-07-10,14.0,17.0,July,2016,Business,CBD,St Thomas,2.092.142,Temporary Site,7.0,17.932.645.714.285.700,Sunday,Afternoon
,2016-07-10,16.0,4.0,2016-07-10,16.0,15.0,July,2016,Business,St Thomas,CBD,2.896.812,Temporary Site,11.0,15.800.792.727.272.700,Sunday,Afternoon
,2016-07-10,18.0,5.0,2016-07-10,18.0,21.0,July,2016,Business,New Orleans,Kenner,21.887.024,Temporary Site,16.0,8.207.634,Sunday,Afternoon
,2016-07-10,19.0,51.0,2016-07-10,20.0,8.0,July,2016,Business,Kenner,New Orleans,21.565.156,Temporary Site,17.0,7.611.231.529.411.760,Sunday,Evening
,2016-07-12,16.0,10.0,2016-07-12,16.0,45.0,July,2016,Business,New Orleans,Kenner,19.794.882,Temporary Site,35.0,33.934.083.428.571.400,Tuesday,Afternoon
,2016-07-12,19.0,21.0,2016-07-12,19.0,26.0,July,2016,Personal,Kenner,Kenner,22.530.759.999.999.900,Temporary Site,5.0,27.036.911.999.999.900,Tuesday,Evening
,2016-07-13,12.0,39.0,2016-07-13,13.0,20.0,July,2016,Personal,Cary,Morrisville,3.781.949,Temporary Site,41.0,5.534.559.512.195.120,Wednesday,Morning
,2016-07-13,13.0,25.0,2016-07-13,13.0,39.0,July,2016,Personal,Morrisville,Morrisville,35.405.480.000.000.000,Temporary Site,14.0,15.173.777.142.857.100,Wednesday,Afternoon
,2016-07-13,13.0,42.0,2016-07-13,13.0,54.0,July,2016,Personal,Morrisville,Cary,70.810.960.000.000.000,Temporary Site,12.0,3.540.548,Wednesday,Afternoon
,2016-07-14,15.0,51.0,2016-07-14,15.0,59.0,July,2016,Personal,Cary,Morrisville,5.310.822,Temporary Site,8.0,39.831.165,Thursday,Afternoon
,2016-07-14,16.0,3.0,2016-07-14,16.0,34.0,July,2016,Business,Morrisville,Morrisville,18.990.212,Errand/Supplies,31.0,36.755.249.032.258.000,Thursday,Afternoon
,2016-07-14,16.0,39.0,2016-07-14,20.0,5.0,July,2016,Business,Morrisville,Banner Elk,314.304.102,Errand/Supplies,206.0,915.448.840.776.699,Thursday,Afternoon
,2016-07-15,11.0,32.0,2016-07-15,11.0,53.0,July,2016,Personal,Banner Elk,Banner Elk,13.357.522.000.000.000,Errand/Supplies,21.0,38.164.348.571.428.500,Friday,Morning
,2016-07-15,12.0,9.0,2016-07-15,12.0,19.0,July,2016,Personal,Banner Elk,Banner Elk,51.498.880.000.000.000,Errand/Supplies,10.0,30.899.328.000.000.000,Friday,Morning
,2016-07-15,12.0,35.0,2016-07-15,13.0,15.0,July,2016,Personal,Banner Elk,Elk Park,36.049.215.999.999.900,Errand/Supplies,40.0,54.073.823.999.999.900,Friday,Morning
,2016-07-15,15.0,3.0,2016-07-15,15.0,33.0,July,2016,Personal,Elk Park,Banner Elk,19.633.948,Errand/Supplies,30.0,39.267.896,Friday,Afternoon
,2016-07-15,15.0,40.0,2016-07-15,15.0,52.0,July,2016,Personal,Banner Elk,Banner Elk,724.203,Errand/Supplies,12.0,3.621.015,Friday,Afternoon
,2016-07-16,13.0,14.0,2016-07-16,14.0,10.0,July,2016,Personal,Banner Elk,Newland,45.222.454,Errand/Supplies,56.0,48.452.629.285.714.200,Saturday,Afternoon
,2016-07-16,14.0,14.0,2016-07-16,14.0,30.0,July,2016,Personal,Newland,Newland,6.115.492,Errand/Supplies,16.0,22.933.094.999.999.900,Saturday,Afternoon
,2016-07-16,15.0,29.0,2016-07-16,16.0,57.0,July,2016,Personal,Newland,Boone,67.431.345.999.999.900,Errand/Supplies,88.0,45.975.917.727.272.700,Saturday,Afternoon
,2016-07-16,19.0,42.0,2016-07-16,20.0,35.0,July,2016,Personal,Boone,Banner Elk,38.302.292,Errand/Supplies,53.0,43.361.085.283.018.800,Saturday,Evening
,2016-07-16,21.0,45.0,2016-07-16,22.0,18.0,July,2016,Personal,Banner Elk,Banner Elk,2.092.142,Errand/Supplies,33.0,38.038.945.454.545.400,Saturday,Evening
,2016-07-16,22.0,50.0,2016-07-16,23.0,3.0,July,2016,Business,Banner Elk,Banner Elk,70.810.960.000.000.000,Errand/Supplies,13.0,32.681.981.538.461.500,Saturday,Evening
,2016-07-17,11.0,23.0,2016-07-17,11.0,50.0,July,2016,Personal,Banner Elk,Boone,24.301.033.999.999.900,Charity ($),27.0,5.400.229.777.777.770,Sunday,Morning
,2016-07-17,12.0,20.0,2016-07-17,15.0,25.0,July,2016,Personal,Boone,Cary,290.003.068,Commute,185.0,94.055.049.081.081.000,Sunday,Morning
,2016-07-18,10.0,37.0,2016-07-18,10.0,49.0,July,2016,Personal,Cary,Morrisville,65.982.939.999.999.900,Moving,12.0,32.991.469.999.999.900,Monday,Morning
,2016-07-18,10.0,54.0,2016-07-18,11.0,15.0,July,2016,Personal,Morrisville,Cary,9.816.974,Moving,21.0,28.048.497.142.857.100,Monday,Morning
,2016-07-18,11.0,25.0,2016-07-18,11.0,36.0,July,2016,Personal,Northwoods,Preston,5.310.822,Moving,11.0,28.968.120.000.000.000,Monday,Morning
,2016-07-18,11.0,40.0,2016-07-18,11.0,56.0,July,2016,Personal,Preston,Whitebridge,7.563.898,Moving,16.0,283.646.175,Monday,Morning
,2016-07-18,17.0,12.0,2016-07-18,17.0,33.0,July,2016,Business,Cary,Apex,11.587.248,Meeting,21.0,3.310.642.285.714.280,Monday,Afternoon
,2016-07-18,18.0,32.0,2016-07-18,18.0,47.0,July,2016,Business,Apex,Cary,885.137,Meal/Entertain,15.0,3.540.548,Monday,Afternoon
,2016-07-18,19.0,7.0,2016-07-18,19.0,14.0,July,2016,Business,Cary,Morrisville,5.310.822,Meal/Entertain,7.0,45.521.331.428.571.400,Monday,Evening
,2016-07-18,20.0,28.0,2016-07-18,20.0,32.0,July,2016,Business,Hazelwood,Weston,1.448.406,Errand/Supplies,4.0,21.726.090.000.000.000,Monday,Evening
,2016-07-18,21.0,11.0,2016-07-18,21.0,19.0,July,2016,Business,Morrisville,Cary,6.115.492,Meal/Entertain,8.0,45.866.189.999.999.900,Monday,Evening
,2016-07-19,10.0,35.0,2016-07-19,10.0,51.0,July,2016,Business,Whitebridge,Stonewater,10.299.776.000.000.000,Customer Visit,16.0,3.862.416,Tuesday,Morning
,2016-07-19,10.0,56.0,2016-07-19,11.0,11.0,July,2016,Business,Stonewater,Lexington Park at Amberly,482.802,Meeting,15.0,1.931.208,Tuesday,Morning
,2016-07-19,11.0,30.0,2016-07-19,12.0,0.0,July,2016,Business,Lexington Park at Amberly,Whitebridge,14.001.257.999.999.900,Meal/Entertain,30.0,28.002.515.999.999.900,Tuesday,Morning
,2016-07-19,17.0,14.0,2016-07-19,17.0,24.0,July,2016,Business,Whitebridge,Chessington,6.276.426,Errand/Supplies,10.0,37.658.556.000.000.000,Tuesday,Afternoon
,2016-07-19,17.0,50.0,2016-07-19,18.0,8.0,July,2016,Personal,Chessington,Whitebridge,77.248.319.999.999.900,Errand/Supplies,18.0,2.574.944,Tuesday,Afternoon
,2016-07-20,17.0,12.0,2016-07-20,17.0,24.0,July,2016,Personal,Whitebridge,Edgehill Farms,45.061.519.999.999.900,Errand/Supplies,12.0,22.530.759.999.999.900,Wednesday,Afternoon
,2016-07-20,17.0,50.0,2016-07-20,17.0,57.0,July,2016,Personal,Edgehill Farms,Preston,22.530.759.999.999.900,Errand/Supplies,7.0,19.312.079.999.999.900,Wednesday,Afternoon
,2016-07-20,18.0,16.0,2016-07-20,18.0,20.0,July,2016,Personal,Preston,Whitebridge,22.530.759.999.999.900,Errand/Supplies,4.0,33.796.139.999.999.900,Wednesday,Afternoon
,2016-07-21,17.0,17.0,2016-07-21,17.0,23.0,July,2016,Business,Whitebridge,Edgehill Farms,4.345.218,Errand/Supplies,6.0,4.345.218,Thursday,Afternoon
,2016-07-21,17.0,42.0,2016-07-21,17.0,51.0,July,2016,Business,Edgehill Farms,Burtrose,37.014.819.999.999.900,Errand/Supplies,9.0,24.676.546.666.666.600,Thursday,Afternoon
,2016-07-21,18.0,27.0,2016-07-21,18.0,42.0,July,2016,Business,Cary,Morrisville,59.545.580.000.000.000,Errand/Supplies,15.0,23.818.232.000.000.000,Thursday,Afternoon
,2016-07-21,19.0,30.0,2016-07-21,19.0,39.0,July,2016,Business,Morrisville,Cary,46.670.859.999.999.900,Errand/Supplies,9.0,31.113.906.666.666.600,Thursday,Evening
,2016-07-22,10.0,42.0,2016-07-22,10.0,53.0,July,2016,Business,Cary,Morrisville,6.115.492,Errand/Supplies,11.0,33.357.229.090.909.000,Friday,Morning
,2016-07-22,11.0,11.0,2016-07-22,11.0,25.0,July,2016,Business,Morrisville,Cary,82.076.339.999.999.900,Errand/Supplies,14.0,35.175.574.285.714.200,Friday,Morning
,2016-07-22,11.0,37.0,2016-07-22,12.0,0.0,July,2016,Business,Hazelwood,Lexington Park at Amberly,14.644.993.999.999.900,Errand/Supplies,23.0,38.204.332.173.913.000,Friday,Morning
,2016-07-22,12.0,14.0,2016-07-22,12.0,31.0,July,2016,Business,Cary,Durham,1.287.472,Errand/Supplies,17.0,45.440.188.235.294.100,Friday,Morning
,2016-07-22,13.0,21.0,2016-07-22,13.0,42.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,21.0,45.521.331.428.571.400,Friday,Afternoon
,2016-07-22,14.0,27.0,2016-07-22,14.0,43.0,July,2016,Business,Cary,Morrisville,9.816.974,Meal/Entertain,16.0,368.136.525,Friday,Afternoon
,2016-07-22,15.0,49.0,2016-07-22,16.0,22.0,July,2016,Business,Morrisville,Cary,19.633.948,Meal/Entertain,33.0,35.698.087.272.727.200,Friday,Afternoon
,2016-07-22,18.0,33.0,2016-07-22,18.0,51.0,July,2016,Business,Wayne Ridge,Whitebridge,1.287.472,Meal/Entertain,18.0,42.915.733.333.333.300,Friday,Afternoon
,2016-07-23,14.0,27.0,2016-07-23,14.0,44.0,July,2016,Business,Cary,Morrisville,643.736,Meal/Entertain,17.0,22.720.094.117.647.000,Saturday,Afternoon
,2016-07-23,14.0,48.0,2016-07-23,15.0,12.0,July,2016,Business,Morrisville,Cary,1.528.873,Meal/Entertain,24.0,38.221.824.999.999.900,Saturday,Afternoon
,2016-07-23,15.0,15.0,2016-07-23,15.0,27.0,July,2016,Business,Cary,Morrisville,482.802,Meal/Entertain,12.0,241.401,Saturday,Afternoon
,2016-07-23,15.0,50.0,2016-07-23,16.0,10.0,July,2016,Business,Morrisville,Cary,10.138.842,Meal/Entertain,20.0,30.416.526,Saturday,Afternoon
,2016-07-23,20.0,17.0,2016-07-23,20.0,33.0,July,2016,Business,Cary,Durham,16.737.136,Meeting,16.0,6.276.426,Saturday,Evening
,2016-07-23,23.0,18.0,2016-07-23,23.0,43.0,July,2016,Business,Durham,Cary,15.932.466,Meeting,25.0,382.379.184,Saturday,Evening
,2016-07-25,10.0,35.0,2016-07-25,10.0,41.0,July,2016,Business,Whitebridge,Parkway,241.401,Meeting,6.0,241.401,Monday,Morning
,2016-07-25,10.0,47.0,2016-07-25,10.0,58.0,July,2016,Business,Cary,Morrisville,7.885.766,Meeting,11.0,430.132.690.909.091,Monday,Morning
,2016-07-25,11.0,4.0,2016-07-25,11.0,33.0,July,2016,Business,Morrisville,Cary,12.713.786,Meeting,29.0,26.304.384.827.586.200,Monday,Morning
,2016-07-25,11.0,37.0,2016-07-25,11.0,44.0,July,2016,Business,Parkway,Whitebridge,2.735.878,Meeting,7.0,23.450.382.857.142.800,Monday,Morning
,2016-07-26,15.0,43.0,2016-07-26,15.0,49.0,July,2016,Business,Whitebridge,Westpark Place,35.405.480.000.000.000,Meeting,6.0,3.540.548,Tuesday,Afternoon
,2016-07-26,17.0,14.0,2016-07-26,17.0,24.0,July,2016,Business,Westpark Place,Whitebridge,3.379.614,Meeting,10.0,20.277.684,Tuesday,Afternoon
,2016-07-26,20.0,52.0,2016-07-26,21.0,0.0,July,2016,Business,Cary,Morrisville,402.335,Meal/Entertain,8.0,30.175.124.999.999.900,Tuesday,Evening
,2016-07-26,22.0,31.0,2016-07-26,22.0,39.0,July,2016,Business,Morrisville,Cary,402.335,Meal/Entertain,8.0,30.175.124.999.999.900,Tuesday,Evening
,2016-07-27,19.0,8.0,2016-07-27,19.0,20.0,July,2016,Business,Cary,Morrisville,45.061.519.999.999.900,Meal/Entertain,12.0,22.530.759.999.999.900,Wednesday,Evening
,2016-07-27,21.0,34.0,2016-07-27,21.0,57.0,July,2016,Business,Morrisville,Raleigh,23.657.297.999.999.900,Meal/Entertain,23.0,617.146.904.347.826,Wednesday,Evening
,2016-07-27,22.0,0.0,2016-07-27,22.0,26.0,July,2016,Business,Raleigh,Morrisville,23.496.364,Meal/Entertain,26.0,54.222.378.461.538.400,Wednesday,Evening
,2016-07-28,0.0,4.0,2016-07-28,0.0,9.0,July,2016,Business,Morrisville,Cary,37.014.819.999.999.900,Meal/Entertain,5.0,44.417.784,Thursday,Night
,2016-07-29,15.0,45.0,2016-07-29,15.0,47.0,July,2016,Business,Whitebridge,Westpark Place,35.405.480.000.000.000,Meal/Entertain,2.0,10.621.644,Friday,Afternoon
,2016-07-29,17.0,27.0,2016-07-29,17.0,45.0,July,2016,Business,Westpark Place,Whitebridge,35.405.480.000.000.000,Meal/Entertain,18.0,11.801.826.666.666.600,Friday,Afternoon
,2016-07-30,17.0,2.0,2016-07-30,17.0,27.0,July,2016,Business,Cary,Durham,2.253.076,Meal/Entertain,25.0,54.073.824,Saturday,Afternoon
,2016-07-30,21.0,16.0,2016-07-30,21.0,41.0,July,2016,Business,Durham,Cary,21.404.222,Meal/Entertain,25.0,513.701.328,Saturday,Evening
,2016-07-31,17.0,30.0,2016-07-31,17.0,37.0,July,2016,Business,Westpark Place,Whitebridge,2.896.812,Meal/Entertain,7.0,24.829.817.142.857.100,Sunday,Afternoon
,2016-08-01,12.0,47.0,2016-08-01,13.0,4.0,Aug,2016,Business,Whitebridge,Arlington Park at Amberly,99.779.080.000.000.000,Meal/Entertain,17.0,35.216.145.882.352.900,Monday,Morning
,2016-08-01,13.0,8.0,2016-08-01,13.0,19.0,Aug,2016,Business,Arlington Park at Amberly,Lexington Park at Amberly,2.092.142,Meal/Entertain,11.0,11.411.683.636.363.600,Monday,Afternoon
,2016-08-01,13.0,28.0,2016-08-01,13.0,46.0,Aug,2016,Business,Lexington Park at Amberly,Westpark Place,3.057.746,Meal/Entertain,18.0,10.192.486.666.666.600,Monday,Afternoon
